timestamp,hour,day_of_week,temperature_c,cloud_factor,pv_generation_kw,factory_load_kw,production_index,tariff_rs_per_kwh,grid_carbon_kg_per_kwh
2026-01-02 19:00:00,19,4,30.784988556503656,0.8878593587680064,0.0,268.95009630149474,2.4394810842849517,13.0,0.6006663270535185
2026-01-02 20:00:00,20,4,30.51118711200316,0.8740022970968874,0.0,278.50659048824707,2.6782174302600286,13.0,0.5997125990790916
2026-01-02 21:00:00,21,4,27.154212436874065,0.8862426316074815,0.0,252.32264454213197,2.017018118489914,13.0,0.6469566584042785
2026-01-02 22:00:00,22,4,29.45555863503803,0.9645714533537828,0.0,285.8050544203476,2.670485468795416,5.5,0.6440215736500896
2026-01-02 23:00:00,23,4,27.701245967659048,0.8868314658529619,0.0,248.90366001952248,2.0218387677438803,5.5,0.6283045918799246
2026-01-03 00:00:00,0,5,25.580238563539968,0.9414696275686274,0.0,143.50084293103225,0.0,5.5,0.5794873574583385
2026-01-03 01:00:00,1,5,28.81682015446384,0.868109488338667,0.0,144.15479265863047,0.0,5.5,0.6106508169815084
2026-01-03 02:00:00,2,5,27.593493011328555,0.8946943278427981,0.0,138.27369842689814,0.0,5.5,0.5976165055117182
2026-01-03 03:00:00,3,5,25.744735674930812,0.9357545871006249,0.0,145.85904671906513,0.015139468496899983,5.5,0.6460902727008347
2026-01-03 04:00:00,4,5,22.88282012528381,0.68514130161732,0.0,141.23156206983265,0.0,5.5,0.6553455455845155
2026-01-03 05:00:00,5,5,23.490403775496247,0.8216394540371238,0.0,137.60904493095356,0.0,5.5,0.6516915675809265
2026-01-03 06:00:00,6,5,20.687952751980543,0.8035552814848645,0.0,144.99921405802493,0.0,6.2,0.5973434174174894
2026-01-03 07:00:00,7,5,20.474566783901327,0.783334658210799,50.367740868533986,137.28940057670536,0.0,6.2,0.5378140063313156
2026-01-03 08:00:00,8,5,18.359792944307024,0.826982929852798,162.87599825080326,245.4654044757448,1.9104358591767623,6.2,0.5669911430560983
2026-01-03 09:00:00,9,5,20.76585782530292,1.0393929573481275,368.99103226487097,229.57278455268062,1.5816483342003615,6.2,0.6626488093424663
2026-01-03 10:00:00,10,5,20.760451873714434,0.7561002661168108,378.87242938588474,246.2985725276114,1.8610451585912147,8.5,0.43796235182040527
2026-01-03 11:00:00,11,5,19.510487918815567,0.9761934025509776,588.9139324620867,225.56361434960053,1.3627160866689034,8.5,0.42747826145204665
2026-01-03 12:00:00,12,5,22.423204332275105,0.6580556274061035,421.0892411458134,229.51868033574806,1.5996415513178617,8.5,0.49927980880308703
2026-01-03 13:00:00,13,5,23.586310428702184,0.819813796401707,494.57388819055205,265.30616913657394,2.2292878167766874,8.5,0.48795479836464983
2026-01-03 14:00:00,14,5,27.69634174996696,0.8795303678126006,440.7217165564914,282.6189526158609,2.6609784003919805,8.5,0.4507334616575936
2026-01-03 15:00:00,15,5,27.635415218282716,0.9303466797631134,330.2789183850583,271.06123951681525,2.3418204361664197,8.5,0.4411979072680808
2026-01-03 16:00:00,16,5,27.517168158637197,0.9453471895751426,186.18808398264034,225.8841257735889,1.4077166808873438,8.5,0.6160369636156062
2026-01-03 17:00:00,17,5,28.908714870634363,0.955201668223991,61.418640932073316,232.09343439970547,1.665298524031799,8.5,0.626814883951624
2026-01-03 18:00:00,18,5,29.39644558607849,0.8181529913301875,4.6619166920500335e-25,111.1387957614361,0.0,13.0,0.6680014184395883
2026-01-03 19:00:00,19,5,29.52525815425202,0.8045177848802519,0.0,131.85408939567023,0.0,13.0,0.6326740227271168
2026-01-03 20:00:00,20,5,28.37635920391757,0.9629571057508585,0.0,152.88068077904555,0.2761999922226735,13.0,0.6417808709911742
2026-01-03 21:00:00,21,5,29.603051315034946,0.8370434810142062,0.0,135.72659946859744,0.0,13.0,0.6550781032721051
2026-01-03 22:00:00,22,5,28.210979633943424,0.7069176411994493,0.0,136.7973403747764,0.0,5.5,0.5849097199692674
2026-01-03 23:00:00,23,5,26.660060597548018,0.7240055343195824,0.0,143.54121383636195,0.0,5.5,0.6426458567742213
2026-01-04 00:00:00,0,6,28.266832721821302,0.7496657256798066,0.0,149.11649190881204,0.0,5.5,0.6111629373601517
2026-01-04 01:00:00,1,6,26.880992215412455,0.9196592892864517,0.0,122.61033686248621,0.0,5.5,0.5445171441268171
2026-01-04 02:00:00,2,6,22.319938732947882,0.8770910883284678,0.0,127.71996783026886,0.0,5.5,0.5561549137404256
2026-01-04 03:00:00,3,6,23.521877818244704,0.9428582424881322,0.0,148.1655147265419,0.0,5.5,0.5894564716544395
2026-01-04 04:00:00,4,6,23.993552078849884,0.8087296824396158,0.0,140.31743161843627,0.0,5.5,0.6359366968577774
2026-01-04 05:00:00,5,6,23.053301702411744,0.8790247629292057,0.0,161.20793816286195,0.21513952191950014,5.5,0.6234139869602089
2026-01-04 06:00:00,6,6,22.208628245405663,0.9350708472760804,0.0,145.37977354013628,0.0,6.2,0.6255310012152699
2026-01-04 07:00:00,7,6,20.22874067890685,0.8228784152335714,52.9819270754712,129.06703378332494,0.0,6.2,0.6785283044806008
2026-01-04 08:00:00,8,6,18.732432008046274,0.9148130285068894,180.41798847240347,229.71637180446606,1.717265007854332,6.2,0.5819273115542056
2026-01-04 09:00:00,9,6,18.54482262751757,0.7805688870720018,277.48162444585125,213.73683835044633,1.1941374061257468,6.2,0.6191769993744883
2026-01-04 10:00:00,10,6,21.186780338203345,0.8164335384121914,409.65796072049477,236.9321571808992,1.5992758951813668,8.5,0.4591330656844145
2026-01-04 11:00:00,11,6,22.033386145615008,0.8141914527202005,491.8463464233059,235.3952542621784,1.8021644473335474,8.5,0.42791180650384997
2026-01-04 12:00:00,12,6,24.430996667407598,0.7164992425293153,459.1073267641313,230.9228191731592,1.667686074656988,8.5,0.4508498023524882
2026-01-04 13:00:00,13,6,25.35587425000052,0.9184366976942698,554.8200397741723,282.17064536429865,2.581361045221107,8.5,0.4020015199774697
2026-01-04 14:00:00,14,6,24.80165701520324,0.8036717191756731,403.25452357889594,281.3653463815153,2.469090226017614,8.5,0.49229718651825083
2026-01-04 15:00:00,15,6,24.427786407221298,0.8614992942473225,306.25128362905247,266.1045236639855,2.2476281376358536,8.5,0.429551563424087
2026-01-04 16:00:00,16,6,27.021340104483652,0.9176895990687091,180.98530120002115,206.84682311075753,1.1314660185302234,8.5,0.6809420049433551
2026-01-04 17:00:00,17,6,28.861380698148526,0.9135837411235933,58.822088723529475,233.26719957998856,1.7819112005881532,8.5,0.6190257702824763
2026-01-04 18:00:00,18,6,29.027002150838086,0.9398462130767343,5.362579353658456e-25,137.49806626223491,0.0,13.0,0.6508416069619755
2026-01-04 19:00:00,19,6,28.962787969328858,0.8481817418588692,0.0,135.34408847766898,0.0,13.0,0.6184009139302654
2026-01-04 20:00:00,20,6,30.379327222454847,0.8092042025547015,0.0,142.82193993692874,0.0,13.0,0.6190776850321841
2026-01-04 21:00:00,21,6,29.073692519329423,0.8504338146912321,0.0,122.8845709002467,0.0,13.0,0.6024791200033398
2026-01-04 22:00:00,22,6,28.388027893334133,0.6575198679250365,0.0,156.01167832323287,0.22361218325854743,5.5,0.6235737178809884
2026-01-04 23:00:00,23,6,29.0027131573879,0.6863465033092295,0.0,128.6164081217997,0.0,5.5,0.6295399608324214
2026-01-05 00:00:00,0,0,26.89701112980619,0.7012760465174717,0.0,290.9860126896154,2.8529198031380014,5.5,0.5964722447325446
2026-01-05 01:00:00,1,0,26.66025180898013,0.7403303806878222,0.0,251.0100271770975,2.0448688585030244,5.5,0.6162486675242035
2026-01-05 02:00:00,2,0,25.409806034278184,0.9079729072068123,0.0,268.25523562913907,2.4735633517291657,5.5,0.6016970340182866
2026-01-05 03:00:00,3,0,21.99676127285003,0.7513425133567927,0.0,315.40123735885425,3.3631171852664385,5.5,0.6889899220884451
2026-01-05 04:00:00,4,0,21.778138314201883,0.8146204935152732,0.0,285.79418424275127,2.4781546356820274,5.5,0.6173080769026514
2026-01-05 05:00:00,5,0,23.621131503941957,1.0159073957343279,0.0,307.10749428672636,3.0636719610189282,5.5,0.6663569645508968
2026-01-05 06:00:00,6,0,18.926753711976374,0.8172483234726289,0.0,296.76519699694643,2.9491244528742566,6.2,0.6141313300757694
2026-01-05 07:00:00,7,0,16.995389195098863,0.9485018682160504,61.15349594956062,290.0996405863329,2.782494823114679,6.2,0.6277786292460472
2026-01-05 08:00:00,8,0,17.20723227013623,0.7479658783988148,147.71353794691436,487.539686905555,6.7985548110867775,6.2,0.5803590778506419
2026-01-05 09:00:00,9,0,20.214035788419665,0.8353474930558844,297.35906600593046,456.346742874064,6.205871513048249,6.2,0.606587822243964
2026-01-05 10:00:00,10,0,20.716248898126857,0.7459973534107303,374.8252741481597,425.44671406385754,5.569779454920119,8.5,0.45631604012367744
2026-01-05 11:00:00,11,0,21.288049810929582,0.8193160308919325,495.6160726102714,439.42396402140713,5.767051786172696,8.5,0.497580114928796
2026-01-05 12:00:00,12,0,24.321284743392752,0.9608369764948874,616.5087071432665,459.9214511166305,6.013795321220562,8.5,0.45665948333028816
2026-01-05 13:00:00,13,0,19.69665312483299,0.6527215492169182,394.8406701853614,523.2368782379874,7.419189439874266,8.5,0.49151161083579
2026-01-05 14:00:00,14,0,25.593900811646236,0.9121308372255028,458.29879899560774,484.2929514957621,6.727495844729138,8.5,0.4692218733060876
2026-01-05 15:00:00,15,0,28.636252528217963,0.8885282722798733,316.2898546549305,496.3552329328542,6.818059933402036,8.5,0.4988220401839406
2026-01-05 16:00:00,16,0,25.808328852662427,0.7887020053163847,155.75839347178143,426.538634657593,5.593900166164017,8.5,0.6182287334808483
2026-01-05 17:00:00,17,0,27.965824138247896,0.6864730574733855,44.25950938677431,428.9326599116079,5.669492527958888,8.5,0.6917066813195542
2026-01-05 18:00:00,18,0,28.20078914307926,0.8686555409256643,4.963128834280614e-25,237.73355540517207,1.7673578057330257,13.0,0.6054381139125763
2026-01-05 19:00:00,19,0,28.48811006232905,0.7964608749123437,0.0,251.70043265951335,1.7276306665590275,13.0,0.5970061449740699
2026-01-05 20:00:00,20,0,29.51060699246544,0.8879211453625645,0.0,251.39463020856192,1.9000837679000582,13.0,0.583698414509329
2026-01-05 21:00:00,21,0,31.970857056972097,0.8626222574628132,0.0,280.78099695791633,2.804238855013935,13.0,0.689930740146742
2026-01-05 22:00:00,22,0,32.086207032153474,1.05221346695851,0.0,284.5641835978244,2.63662989265365,5.5,0.6445834271785369
2026-01-05 23:00:00,23,0,28.031625068372517,0.8312773247032371,0.0,270.99312607786345,2.2214481992443695,5.5,0.6099763779985907
2026-01-06 00:00:00,0,1,30.357590321096705,0.7371803008853762,0.0,270.44328367432684,2.532390412317564,5.5,0.6574706809062049
2026-01-06 01:00:00,1,1,26.34745994098954,0.8815130761947579,0.0,283.9009232932419,2.679354025019205,5.5,0.6406307655535335
2026-01-06 02:00:00,2,1,27.630536540051622,0.8863996020766118,0.0,270.30164806579967,2.5165270102117656,5.5,0.6789838241412677
2026-01-06 03:00:00,3,1,23.565956800007157,1.0231025090288524,0.0,267.46362423878423,2.376968352297621,5.5,0.5735650150178027
2026-01-06 04:00:00,4,1,22.696586739069218,0.9602133495097493,0.0,273.56639929610367,2.5171838995432902,5.5,0.6120391967505724
2026-01-06 05:00:00,5,1,22.012677803031515,0.9028245270979411,0.0,280.5622504428498,2.6475459336284475,5.5,0.6061243584817152
2026-01-06 06:00:00,6,1,25.438153500129108,1.0355963469463474,0.0,271.55747160373915,2.5008982632668832,6.2,0.5607895197077419
2026-01-06 07:00:00,7,1,21.447299230821844,0.7173484334812579,46.31355813319308,294.90595945746776,3.125862234004965,6.2,0.6518098161433908
2026-01-06 08:00:00,8,1,18.939103205072804,0.7832298160700303,154.8897293388884,476.12526318487335,6.619605897293386,6.2,0.6118881033258993
2026-01-06 09:00:00,9,1,21.623867673968448,0.748810887031337,266.91996259930204,432.03883230342984,5.4827427142840435,6.2,0.6421889361495968
2026-01-06 10:00:00,10,1,20.127124175451296,0.8132228236213078,409.16269868404527,457.9523168018886,6.203712487565663,8.5,0.5207931580298883
2026-01-06 11:00:00,11,1,20.72984081971545,0.6947976622932429,420.86922764159385,449.9234413617438,6.112616904045198,8.5,0.4394026892451718
2026-01-06 12:00:00,12,1,23.86290203983817,0.9362181136177286,601.5357471936924,456.14715633966244,6.243213207446864,8.5,0.4373654105202854
2026-01-06 13:00:00,13,1,23.752533156144125,0.8333332763481471,504.7862873157718,515.8848164975976,7.275035831646043,8.5,0.4535599250917199
2026-01-06 14:00:00,14,1,25.417863871767707,0.683503244659681,343.89594588467565,486.33521296123064,6.843198703743426,8.5,0.4796174205895023
2026-01-06 15:00:00,15,1,26.315073058310542,0.738130510255095,263.11285212717337,486.67039090277285,6.826182058010577,8.5,0.4329986092406955
2026-01-06 16:00:00,16,1,28.004874689908153,0.8976216616940235,177.51159797021742,437.53924330376293,6.0080366097722315,8.5,0.6010711520860361
2026-01-06 17:00:00,17,1,29.172982752086963,0.9605751881473257,62.01680068034393,454.02916916108313,6.005583209596811,8.5,0.651715678107241
2026-01-06 18:00:00,18,1,26.42467661986407,1.0996077070030144,6.291303327053753e-25,222.64462732122595,1.4021524887844765,13.0,0.6313591797151411
2026-01-06 19:00:00,19,1,30.82948813435964,1.1,0.0,269.23419104209245,2.3540719159958536,13.0,0.5586581521098554
2026-01-06 20:00:00,20,1,28.526970870254548,0.9097291319931196,0.0,285.922815038411,2.669434085764342,13.0,0.5832382460159268
2026-01-06 21:00:00,21,1,27.666180428106223,0.7412554255961763,0.0,264.1389325104899,2.1937765752334375,13.0,0.6650370759148163
2026-01-06 22:00:00,22,1,29.24251015313417,0.6041544463122429,0.0,279.90364492847596,2.3218053480021448,5.5,0.6320578484923643
2026-01-06 23:00:00,23,1,28.661505410904418,0.8921253754812603,0.0,260.9624708673017,2.1757794699737207,5.5,0.5971341220688825
2026-01-07 00:00:00,0,2,26.459740753141578,0.7624470685627609,0.0,275.3514084130162,2.5439639742303144,5.5,0.6148877102829505
2026-01-07 01:00:00,1,2,27.540643012014563,0.8101571287784377,0.0,252.20584234699112,1.9947946623892314,5.5,0.6203971001840501
2026-01-07 02:00:00,2,2,22.98673725044364,0.786548384112823,0.0,242.80182044846026,2.049574527322116,5.5,0.6420720008084049
2026-01-07 03:00:00,3,2,23.095489151328554,0.8431050936300337,0.0,305.0763861398531,3.102865304068649,5.5,0.5792520981542363
2026-01-07 04:00:00,4,2,21.6226887976005,0.9879176276945172,0.0,272.7604723577266,2.5843123526729457,5.5,0.5947715258398862
2026-01-07 05:00:00,5,2,21.394585188558253,0.8788458280934414,0.0,283.7893861842743,2.7019297649584826,5.5,0.6281886726459016
2026-01-07 06:00:00,6,2,21.088169408048664,0.8409638195553574,0.0,267.54403944113653,2.4335215198120568,6.2,0.6170049625851365
2026-01-07 07:00:00,7,2,18.658531444119344,0.7357215496609026,47.56527902298031,266.60943273882623,2.3601128101698805,6.2,0.6371557754791013
2026-01-07 08:00:00,8,2,21.086424016184342,0.6590380466354772,130.50960479520938,459.8613024550635,6.334104512291626,6.2,0.5831147780792121
2026-01-07 09:00:00,9,2,20.26487442105671,0.8016430509112003,286.1465510618745,447.4742122233566,5.955078179480372,6.2,0.6307138602881396
2026-01-07 10:00:00,10,2,17.831953601109944,0.8535460939018016,430.0431485747669,464.3034779639046,6.33568163008697,8.5,0.4827475085813242
2026-01-07 11:00:00,11,2,18.526578933471715,1.072151589629586,650.3446866850857,462.02797721817046,6.277192837728414,8.5,0.4646045564144785
2026-01-07 12:00:00,12,2,22.481521060606035,0.8756329425767463,563.3847301513537,455.7752936338429,6.086677326864127,8.5,0.45417335219284777
2026-01-07 13:00:00,13,2,23.374453797807867,0.9779287413227669,593.1910813988732,520.4125285601742,7.448748803095952,8.5,0.44712349192302087
2026-01-07 14:00:00,14,2,24.84486982963805,0.8000845281753017,403.1075440221605,540.8998276887739,8.041435178395247,8.5,0.42495446541685494
2026-01-07 15:00:00,15,2,26.252121540717276,0.717806748029957,256.2211760511657,490.17671043939384,6.776494514578332,8.5,0.44784004222680635
2026-01-07 16:00:00,16,2,27.83833975926527,0.7441859885321154,147.37149054336595,436.0207913515809,5.762362316316943,8.5,0.6577911755864122
2026-01-07 17:00:00,17,2,29.95700832070519,0.7729728722557097,49.97362162761623,455.8995293750166,6.243768482587276,8.5,0.6164291448019963
2026-01-07 18:00:00,18,2,27.663469667545854,1.1,6.302228029000045e-25,285.26171656808464,2.8192596594561206,13.0,0.5933058803195477
2026-01-07 19:00:00,19,2,28.07167174209415,0.7614335984930737,0.0,237.41936691746167,1.74955898012117,13.0,0.6052325873370384
2026-01-07 20:00:00,20,2,28.360014213168927,0.9606187044483614,0.0,258.8872209934278,1.9394055495728195,13.0,0.6260255089182779
2026-01-07 21:00:00,21,2,30.2630041321984,0.7516487386295568,0.0,291.33957800781246,2.878461842021096,13.0,0.6087945800845745
2026-01-07 22:00:00,22,2,31.197548086891864,0.9717887615449092,0.0,279.1454238935832,2.3609610520093587,5.5,0.6345590984918942
2026-01-07 23:00:00,23,2,27.888524748573474,0.9061941159327036,0.0,277.1324488900981,2.689642700896085,5.5,0.6356853128224709
2026-01-08 00:00:00,0,3,23.747450233760517,0.8412034522810291,0.0,273.58167551817616,2.488580897482849,5.5,0.6466694954121395
2026-01-08 01:00:00,1,3,23.73810593159704,0.8551084968637479,0.0,274.47386901379843,2.589444782263168,5.5,0.662706784167951
2026-01-08 02:00:00,2,3,23.750444915805982,0.7814254765484732,0.0,290.18794313562586,2.713547748894412,5.5,0.6498757617311708
2026-01-08 03:00:00,3,3,22.86931144324457,0.9135286641778496,0.0,283.5638674680775,2.5160266020315443,5.5,0.5919728280755612
2026-01-08 04:00:00,4,3,21.88741705911791,0.8054019823591064,0.0,289.7239658779666,2.8205547559734483,5.5,0.5928939666027119
2026-01-08 05:00:00,5,3,21.52233777853864,0.7129273083479302,0.0,293.4036641044067,2.8647129380925196,5.5,0.6177268557062052
2026-01-08 06:00:00,6,3,20.202253484844135,0.7066474910816457,0.0,280.294712487117,2.5567401671266237,6.2,0.6064647392828175
2026-01-08 07:00:00,7,3,21.74438028436977,0.8807105501266543,57.01798149947967,301.56721612420193,3.039810450557315,6.2,0.5858501981911717
2026-01-08 08:00:00,8,3,18.985974041477945,1.0494909507692523,208.1194902657742,515.4467847282441,7.585679283768108,6.2,0.6067492461748102
2026-01-08 09:00:00,9,3,18.876893929341346,0.8791989936288126,314.2655195674067,428.6208422099288,5.655869398935482,6.2,0.6057646119914288
2026-01-08 10:00:00,10,3,21.388186288858503,0.8457634008668141,426.7131331934153,463.3322254354196,6.371594369294724,8.5,0.42984456780716385
2026-01-08 11:00:00,11,3,19.161002989178083,0.8942991367523051,543.2156610076506,440.1988640813975,5.888370970783286,8.5,0.44052631541534987
2026-01-08 12:00:00,12,3,23.084537557980003,1.016720209004819,655.0681797749718,460.3932463953465,6.35581114229215,8.5,0.48535352550954997
2026-01-08 13:00:00,13,3,23.859734550076798,0.8863259001636627,538.3725533651692,516.9557488433637,7.3201078095772,8.5,0.4559771412374772
2026-01-08 14:00:00,14,3,24.77883626512275,0.8106887322999515,409.01690549599175,526.2133859327644,7.318791587887758,8.5,0.5241542722816641
2026-01-08 15:00:00,15,3,28.676509386236496,0.9927546452071867,354.8554498354112,530.5525166593599,7.592191719886596,8.5,0.45511524558058947
2026-01-08 16:00:00,16,3,26.566688832057924,0.9114507726153936,180.74540810477973,440.4731990630607,5.890637552260864,8.5,0.6112980267818825
2026-01-08 17:00:00,17,3,31.625981161718855,1.044290719039519,67.60830659938256,455.8880537971192,6.0207810364308765,8.5,0.620123986479646
2026-01-08 18:00:00,18,3,28.991979845080042,0.8819881324666288,5.060183164919976e-25,220.3026379118038,1.388416163187143,13.0,0.6276947593533062
2026-01-08 19:00:00,19,3,27.91410446399,0.7130637161935399,0.0,291.6392539681524,2.7636081050628163,13.0,0.6330576187151319
2026-01-08 20:00:00,20,3,30.10487937149224,0.6958208960905202,0.0,271.26073767729554,2.5754176787302234,13.0,0.6823013397757707
2026-01-08 21:00:00,21,3,28.215261330967188,1.0581113518677498,0.0,286.294578685615,2.800837275252957,13.0,0.5946403860506729
2026-01-08 22:00:00,22,3,28.202493247201943,1.0668398864939956,0.0,248.04223659285262,2.025998793921448,5.5,0.6457713817453321
2026-01-08 23:00:00,23,3,29.131083855955975,0.8384576944060879,0.0,258.66385645456614,2.2354372604034203,5.5,0.6262325179284237
2026-01-09 00:00:00,0,4,28.333373132975186,0.8140175214636814,0.0,280.1268892946059,2.598812860636906,5.5,0.5728670677228814
2026-01-09 01:00:00,1,4,25.360843675131214,1.0353733150690643,0.0,281.0756036684635,2.64126770162202,5.5,0.6431209634628429
2026-01-09 02:00:00,2,4,26.4811077175696,0.7271545181547814,0.0,290.0952345841798,2.683386233630365,5.5,0.6580287068241172
2026-01-09 03:00:00,3,4,25.442166411519096,0.7526327577253008,0.0,307.6278746145376,2.933913294415695,5.5,0.5942847078866771
2026-01-09 04:00:00,4,4,24.654452634844937,0.9371992153626854,0.0,258.7164153813153,2.1893364206608084,5.5,0.6197319839632409
2026-01-09 05:00:00,5,4,22.258586204755847,0.8126473852568492,0.0,309.5176306852476,3.222751639332166,5.5,0.5682393721397689
2026-01-09 06:00:00,6,4,22.715016049206355,0.8593853759935914,0.0,292.6490743792427,2.9739079444273915,6.2,0.5822358062094699
2026-01-09 07:00:00,7,4,17.34917322659357,0.8403868521770584,54.48328106509871,288.32081389409416,2.92354985949012,6.2,0.6514408873285176
2026-01-09 08:00:00,8,4,19.523140177057307,0.900508945855872,178.82467781290347,436.5103068378386,5.887205985256667,6.2,0.6060075048197769
